file_path,class,loc,interactivity_signals,estimated_effort_hours,notes
web/src/components/directory/directory-filters-sidebar.tsx,C,1601,"react:useEffect,useRef,useState,useTransition | nav:usePathname,useRouter,useSearchParams | custom-hooks:useReducedMotion | libs:framer-motion | events:32 | browser:document,window | jsx-nodes:145",0.00,client-only library: framer-motion
web/src/components/directory/directory-infinite.tsx,C,642,"react:useEffect,useRef,useState,useSyncExternalStore,useTransition | nav:usePathname | custom-hooks:useDirectoryMatchFitOptional,useInfiniteQuery,usePublicDiscoveryState | events:6 | browser:IntersectionObserver,window | jsx-nodes:43",0.00,heavy state (4 useState)
web/src/components/directory/directory-inquiry-actions.tsx,C,256,"react:useEffect,useState,useTransition | nav:usePathname,useRouter | custom-hooks:useOptionalDirectoryInquiryModal,usePublicDiscoveryState | events:3 | jsx-nodes:6",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/directory/directory-inquiry-modal-context.tsx,C,89,"react:useContext,useState | react-primitives:createContext | custom-hooks:useDirectoryInquiryModal,useOptionalDirectoryInquiryModal | jsx-nodes:4",0.00,heavy state (3 useState)
web/src/components/directory/directory-inquiry-sheet.tsx,C,230,"react:useEffect,useState | custom-hooks:useDirectoryInquiryModal,usePublicDiscoveryState | events:1 | jsx-nodes:38",0.00,"react-hooks=useEffect,useState; custom-hooks=useDirectoryInquiryModal,usePublicDiscoveryState"
web/src/components/directory/directory-inquiry-success-panel.tsx,A,72,jsx-nodes:14,0.25,pure presentational
web/src/components/directory/directory-inquiry-url-sync.tsx,C,37,"react:useEffect,useRef | nav:usePathname,useRouter,useSearchParams | custom-hooks:useDirectoryInquiryModal | jsx-nodes:0",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/directory/directory-match-fit-context.tsx,C,44,"react:useContext,useState | react-primitives:createContext | custom-hooks:useDirectoryMatchFitOptional | jsx-nodes:3",0.00,consumes React Context
web/src/components/directory/directory-mobile-filters.tsx,C,80,react:useState | events:1 | jsx-nodes:10,0.00,react-hooks=useState
web/src/components/directory/directory-refine-suggestions.tsx,C,158,"react:useEffect,useRef,useState,useTransition | nav:usePathname,useRouter,useSearchParams | custom-hooks:useDirectoryMatchFitOptional | events:2 | browser:window | jsx-nodes:8",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/directory/directory-results-toolbar.tsx,B,96,"react:useTransition | nav:usePathname,useRouter,useSearchParams | events:2 | jsx-nodes:11",4.96,useTransition + small actions — wrap actions as island
web/src/components/directory/directory-sort.tsx,C,67,"react:useTransition | nav:usePathname,useRouter,useSearchParams | events:1 | jsx-nodes:3",0.00,"react-hooks=useTransition; nav-hooks=usePathname,useRouter,useSearchParams"
web/src/components/directory/directory-talent-type-bar.tsx,C,108,"react:useTransition | nav:usePathname,useRouter,useSearchParams | events:2 | jsx-nodes:3",0.00,"react-hooks=useTransition; nav-hooks=usePathname,useRouter,useSearchParams"
web/src/components/directory/directory-taxonomy-bar.tsx,C,94,"react:useTransition | nav:usePathname,useRouter,useSearchParams | events:2 | jsx-nodes:5",0.00,"react-hooks=useTransition; nav-hooks=usePathname,useRouter,useSearchParams"
web/src/components/directory/directory-understanding-strip.tsx,A,78,jsx-nodes:6,0.25,pure presentational
web/src/components/directory/inquiry-ai-strip.tsx,A,18,jsx-nodes:3,0.25,pure presentational
web/src/components/directory/inquiry-draft-assistant.tsx,C,154,react:useState | events:2 | browser:document | jsx-nodes:11,0.00,react-hooks=useState; browser=document
web/src/components/directory/inquiry-talent-quick-add.tsx,C,167,"react:useEffect,useState,useTransition | custom-hooks:usePublicDiscoveryState | events:2 | browser:window | jsx-nodes:16",0.00,heavy state (4 useState)
web/src/components/directory/portfolio-gallery-lightbox.tsx,C,266,"react:useEffect,useRef,useState | events:9 | browser:document,window | jsx-nodes:21",0.00,"react-hooks=useEffect,useRef,useState; browser=document,window"
web/src/components/directory/profile-ai-strip.tsx,A,18,jsx-nodes:3,0.25,pure presentational
web/src/components/directory/profile-discovery-cta.tsx,B,117,nav:usePathname | jsx-nodes:8,5.17,uses pathname for active-link only — wrap nav strip as island
web/src/components/directory/public-discovery-state.tsx,C,226,"react:useContext,useEffect,useState | react-primitives:createContext | custom-hooks:usePublicDiscoveryState | browser:localStorage,sessionStorage,window | jsx-nodes:7",0.00,heavy state (3 useState)
web/src/components/directory/public-flash-host.tsx,C,59,react:useEffect | custom-hooks:usePublicDiscoveryState | events:1 | browser:window | jsx-nodes:7,0.00,react-hooks=useEffect; custom-hooks=usePublicDiscoveryState; browser=window
web/src/components/directory/query-provider.tsx,C,27,react:useState | jsx-nodes:1,0.00,react-hooks=useState
web/src/components/directory/saved-entry-button.tsx,C,50,"react:useEffect,useState | custom-hooks:usePublicDiscoveryState | jsx-nodes:4",0.00,"react-hooks=useEffect,useState; custom-hooks=usePublicDiscoveryState"
web/src/components/directory/saved-talent-cart-list.tsx,C,76,react:useTransition | custom-hooks:usePublicDiscoveryState | events:1 | jsx-nodes:9,0.00,react-hooks=useTransition; custom-hooks=usePublicDiscoveryState
web/src/components/directory/share-profile-menu.tsx,C,183,"react:useEffect,useState | jsx-nodes:0",0.00,"react-hooks=useEffect,useState"
web/src/components/directory/talent-card-ai-match-drawer.tsx,C,89,react:useState | events:2 | jsx-nodes:7,0.00,react-hooks=useState
web/src/components/directory/talent-card.tsx,C,431,"react:useEffect,useState | nav:usePathname | custom-hooks:usePublicDiscoveryState | events:3 | browser:navigator | jsx-nodes:48",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/directory/talent-directory-list-row.tsx,C,169,nav:usePathname | events:2 | jsx-nodes:23,0.00,nav-hooks=usePathname; events=2
web/src/components/docs/docs-search-bar.tsx,C,83,events:2 | jsx-nodes:8,0.00,events=2
web/src/components/docs/docs-sidebar-nav.tsx,A,66,jsx-nodes:9,0.25,pure presentational
web/src/components/docs/docs-table.tsx,C,124,react:useState | events:1 | jsx-nodes:17,0.00,react-hooks=useState
web/src/components/edit-chrome/BrandKitImport.tsx,C,209,"react:useState,useTransition | events:2 | jsx-nodes:14",0.00,heavy state (5 useState)
web/src/components/edit-chrome/ContrastChecker.tsx,A,152,jsx-nodes:17,0.25,edit-chrome
web/src/components/edit-chrome/GoogleFontPicker.tsx,C,249,"react:useEffect,useState | events:5 | browser:document | jsx-nodes:18",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/MeshGradientGenerator.tsx,C,140,react:useState | events:8 | jsx-nodes:30,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/PagesComposerList.tsx,C,146,"react:useEffect,useState,useTransition | events:1 | jsx-nodes:20",0.00,heavy state (3 useState)
web/src/components/edit-chrome/PublishPreflight.tsx,C,268,"react:useEffect,useState | events:2 | jsx-nodes:35",0.00,heavy state (3 useState)
web/src/components/edit-chrome/WorkspaceTemplateGallery.tsx,C,1140,"react:useEffect,useState,useTransition | custom-hooks:useEditContext | events:30 | browser:document,window | jsx-nodes:158",0.00,heavy state (14 useState)
web/src/components/edit-chrome/assets-drawer.tsx,C,1056,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:7 | browser:navigator | jsx-nodes:57",0.00,heavy state (12 useState)
web/src/components/edit-chrome/canvas-link-interceptor.tsx,C,123,"react:useEffect,useRef,useState | browser:document | jsx-nodes:7",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/command-palette.tsx,C,1099,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:9 | browser:document | jsx-nodes:58",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/comments-drawer.tsx,C,1089,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:27 | jsx-nodes:67",0.00,heavy state (15 useState)
web/src/components/edit-chrome/composition-inserter.tsx,A,21,jsx-nodes:0,0.25,edit-chrome; no JSX — pure module export
web/src/components/edit-chrome/composition-library.tsx,C,3366,"react:useEffect,useRef,useState | custom-hooks:useEditContext,useViewportMode | events:74 | browser:document,matchMedia,window | jsx-nodes:393",0.00,heavy state (21 useState)
web/src/components/edit-chrome/copy-share-preview-link.ts,C,37,"browser:navigator,window | jsx-nodes:1",0.00,"browser=navigator,window"
web/src/components/edit-chrome/edit-chrome.tsx,C,178,nav:useSearchParams | jsx-nodes:6,0.00,nav-hooks=useSearchParams
web/src/components/edit-chrome/edit-context.tsx,C,4551,"react:useContext,useEffect,useRef,useState | react-primitives:createContext | nav:useRouter | custom-hooks:useEditContext,useMaybeEditContext | events:3 | browser:document,localStorage,requestAnimationFrame,sessionStorage,window | jsx-nodes:116",0.00,heavy state (46 useState)
web/src/components/edit-chrome/edit-error-boundary.tsx,C,102,events:2 | browser:window | jsx-nodes:8,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/edit-pill.tsx,C,208,"react:useActionState,useEffect,useRef | nav:useRouter | react-dom:useFormStatus | browser:window | jsx-nodes:16",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/edit-shell.tsx,C,1395,"react:useEffect,useRef,useState | nav:usePathname,useRouter,useSearchParams | custom-hooks:useEditContext | events:18 | browser:sessionStorage,window | jsx-nodes:77",0.00,heavy state (3 useState)
web/src/components/edit-chrome/element-library-insert-picker.tsx,C,286,react:useState | events:3 | jsx-nodes:14,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/empty-canvas-starter.tsx,C,1599,"react:useActionState,useEffect,useRef,useState,useTransition | nav:useRouter | custom-hooks:useMaybeEditContext | events:30 | browser:document,window | jsx-nodes:206",0.00,heavy state (16 useState)
web/src/components/edit-chrome/iframe-bridge.tsx,C,411,"react:useEffect,useRef | custom-hooks:useEditContext | browser:document,window | jsx-nodes:6",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/iframe-child.tsx,C,128,custom-hooks:useEditContext | jsx-nodes:10,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inline-editor.tsx,C,589,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:5 | browser:document,window | jsx-nodes:14",0.00,heavy state (4 useState)
web/src/components/edit-chrome/inspector-dock.tsx,C,1286,"react:useEffect,useRef,useState,useTransition | custom-hooks:useEditContext | events:12 | browser:window | jsx-nodes:115",0.00,heavy state (4 useState)
web/src/components/edit-chrome/inspectors/AiRewriteButton.tsx,C,174,"react:useState,useTransition | events:8 | jsx-nodes:22",0.00,heavy state (4 useState)
web/src/components/edit-chrome/inspectors/AiTranslateSectionButton.tsx,C,186,"react:useState,useTransition | events:7 | jsx-nodes:35",0.00,heavy state (5 useState)
web/src/components/edit-chrome/inspectors/HeadingLintBadge.tsx,C,99,react:useState | events:2 | jsx-nodes:10,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/SectionA11yWarning.tsx,A,192,jsx-nodes:19,0.25,edit-chrome
web/src/components/edit-chrome/inspectors/builder-node-content.tsx,C,1634,"react:useEffect,useState | custom-hooks:useEditContext | events:6 | browser:window | jsx-nodes:34",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/category-grid-content.tsx,C,523,"react:useEffect,useRef,useState | events:15 | jsx-nodes:52",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/content-dispatch.tsx,C,110,custom-hooks:useEditContext | events:2 | jsx-nodes:9,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/cta-banner-content.tsx,C,385,"react:useEffect,useRef | events:12 | jsx-nodes:73",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/data-panel.tsx,C,335,"react:useEffect,useState | custom-hooks:useEditContext | events:6 | jsx-nodes:48",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/featured-talent-content.tsx,C,673,"react:useEffect,useRef,useState | events:18 | jsx-nodes:109",0.00,heavy state (4 useState)
web/src/components/edit-chrome/inspectors/gallery-strip-content.tsx,C,455,"react:useEffect,useRef,useState | events:15 | jsx-nodes:69",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/generic-content.tsx,C,66,events:1 | jsx-nodes:7,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/hero-content.tsx,C,367,"react:useEffect,useRef,useState | events:13 | jsx-nodes:57",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/category-icon-glyph.tsx,A,218,jsx-nodes:59,0.25,edit-chrome
web/src/components/edit-chrome/inspectors/kit/cta-duo-editor.tsx,C,182,react:useState | events:4 | jsx-nodes:13,0.00,heavy state (3 useState)
web/src/components/edit-chrome/inspectors/kit/draggable-list.tsx,C,171,"react:useEffect,useRef,useState | browser:window | jsx-nodes:12",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/inspector-group.tsx,C,124,"react:useEffect,useState | events:1 | browser:sessionStorage,window | jsx-nodes:13",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/inspector-item-row.tsx,C,121,events:1 | jsx-nodes:18,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/media-picker-button.tsx,C,132,react:useState | events:2 | jsx-nodes:13,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/panel-save-chip.tsx,C,74,"react:useEffect,useRef,useState | jsx-nodes:8",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/kit/talent-picker.tsx,C,437,"react:useEffect,useState | events:10 | browser:window | jsx-nodes:60",0.00,heavy state (7 useState)
web/src/components/edit-chrome/inspectors/kit/visual-chip-group.tsx,C,109,events:2 | jsx-nodes:12,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/layout-panel.tsx,C,2425,"react:useEffect,useState | custom-hooks:useEditContext | events:76 | jsx-nodes:368",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/motion-panel.tsx,C,546,"react:useEffect,useRef,useState | events:11 | jsx-nodes:114",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/responsive-panel.tsx,C,851,custom-hooks:useEditContext | events:16 | jsx-nodes:99,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/SiteHeaderInspector.tsx,C,950,"react:useEffect,useRef,useState,useTransition | custom-hooks:useEditContext | events:6 | browser:document | jsx-nodes:50",0.00,heavy state (6 useState)
web/src/components/edit-chrome/inspectors/site-header/shared/ColorRow.tsx,C,123,"react:useEffect,useState | events:5 | browser:document | jsx-nodes:10",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tab-helpers.tsx,A,41,jsx-nodes:0,0.25,edit-chrome; no JSX — pure module export
web/src/components/edit-chrome/inspectors/site-header/tabs/BehaviorTab.tsx,C,133,events:5 | jsx-nodes:13,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tabs/BrandTab.tsx,C,481,"react:useEffect,useState | custom-hooks:useEditContext | events:2 | jsx-nodes:9",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tabs/LayoutTab.tsx,C,648,events:21 | jsx-nodes:101,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tabs/MobileTab.tsx,C,176,events:3 | jsx-nodes:10,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tabs/NavigationTab.tsx,C,419,react:useState | events:8 | browser:document | jsx-nodes:16,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/site-header/tabs/StyleTab.tsx,C,273,"react:useEffect,useState | custom-hooks:useEditContext | events:11 | browser:document | jsx-nodes:32",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/style-panel.tsx,C,4704,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:89 | browser:localStorage,navigator,window | jsx-nodes:349",0.00,heavy state (10 useState)
web/src/components/edit-chrome/inspectors/testimonials-trio-content.tsx,C,543,"react:useEffect,useRef,useState | events:11 | jsx-nodes:96",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/inspectors/trust-strip-content.tsx,C,410,"react:useEffect,useRef | events:15 | jsx-nodes:49",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/card.tsx,C,260,events:3 | jsx-nodes:9,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/color-picker.tsx,C,466,"react:useEffect,useRef,useState | events:6 | browser:document,localStorage,window | jsx-nodes:23",0.00,heavy state (4 useState)
web/src/components/edit-chrome/kit/drawer.tsx,C,553,"react:useEffect,useRef | events:12 | browser:document,window | jsx-nodes:36",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/field.tsx,A,204,jsx-nodes:7,0.25,edit-chrome
web/src/components/edit-chrome/kit/kbd.tsx,A,95,jsx-nodes:8,0.25,edit-chrome
web/src/components/edit-chrome/kit/number-unit.tsx,C,348,"react:useEffect,useRef,useState | events:10 | browser:document | jsx-nodes:10",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/savechip.tsx,A,120,jsx-nodes:3,0.25,edit-chrome
web/src/components/edit-chrome/kit/segmented.tsx,C,117,events:1 | jsx-nodes:10,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/stepper.tsx,C,189,events:9 | jsx-nodes:5,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/swatch.tsx,C,200,react:useState | events:8 | jsx-nodes:9,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/kit/toggle.tsx,C,129,events:3 | jsx-nodes:8,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/media-picker-dialog.tsx,C,214,"react:useEffect,useRef,useState | events:5 | browser:document | jsx-nodes:21",0.00,heavy state (5 useState)
web/src/components/edit-chrome/navigator-panel.tsx,C,3660,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:108 | browser:MutationObserver,document,localStorage,window | jsx-nodes:195",0.00,heavy state (20 useState)
web/src/components/edit-chrome/page-settings-drawer.tsx,C,953,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:8 | browser:window | jsx-nodes:93",0.00,heavy state (5 useState)
web/src/components/edit-chrome/preview-pill.tsx,C,689,"react:useEffect,useState | nav:useRouter,useSearchParams | events:15 | browser:document,navigator,window | jsx-nodes:63",0.00,heavy state (7 useState)
web/src/components/edit-chrome/publish-drawer.tsx,C,1614,"react:useEffect,useState | custom-hooks:useEditContext | events:16 | browser:window | jsx-nodes:157",0.00,heavy state (11 useState)
web/src/components/edit-chrome/revisions-drawer.tsx,C,590,"react:useEffect,useState | custom-hooks:useEditContext | events:7 | jsx-nodes:59",0.00,heavy state (6 useState)
web/src/components/edit-chrome/rich-editor/CanvasEditOverlay.tsx,C,267,"react:useEffect,useLayoutEffect,useRef,useState | events:3 | browser:cancelAnimationFrame,document,requestAnimationFrame,window | jsx-nodes:12",0.00,useReducer/useLayoutEffect — stateful boundary
web/src/components/edit-chrome/rich-editor/RichEditor.tsx,C,175,react:useState | events:5 | jsx-nodes:13,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/FormatPlugin.tsx,C,50,react:useEffect | custom-hooks:useLexicalComposerContext | jsx-nodes:1,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/KeyboardShortcutsPlugin.tsx,C,81,react:useEffect | custom-hooks:useLexicalComposerContext | browser:window | jsx-nodes:0,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/LinkPickerPopover.tsx,C,139,"react:useEffect,useRef,useState | custom-hooks:useLexicalComposerContext | events:5 | browser:document,window | jsx-nodes:10",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/SerializePlugin.tsx,C,70,"react:useEffect,useRef | custom-hooks:useLexicalComposerContext | jsx-nodes:1",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/SingleLinePlugin.tsx,C,61,react:useEffect | custom-hooks:useLexicalComposerContext | jsx-nodes:0,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/rich-editor/plugins/ToolbarPlugin.tsx,C,239,"react:useEffect,useState | custom-hooks:useLexicalComposerContext | events:6 | browser:document,window | jsx-nodes:22",0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/schedule-drawer.tsx,C,415,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:6 | jsx-nodes:26",0.00,heavy state (4 useState)
web/src/components/edit-chrome/section-picker-popover.tsx,C,578,"react:useEffect,useLayoutEffect,useRef,useState | custom-hooks:useEditContext | events:9 | browser:document,window | jsx-nodes:36",0.00,heavy state (4 useState)
web/src/components/edit-chrome/selection-layer.tsx,C,3634,"react:useEffect,useLayoutEffect,useRef,useState | custom-hooks:useEditContext | events:108 | browser:cancelAnimationFrame,document,matchMedia,requestAnimationFrame,window | jsx-nodes:240",0.00,heavy state (15 useState)
web/src/components/edit-chrome/shortcut-overlay.tsx,C,303,react:useEffect | custom-hooks:useEditContext | events:3 | browser:window | jsx-nodes:28,0.00,edit-chrome live-editor island (F5 territory)
web/src/components/edit-chrome/starter-template-gallery-overlay.tsx,C,173,"react:useActionState,useEffect,useState | custom-hooks:useEditContext | events:4 | jsx-nodes:11",0.00,heavy state (8 useState)
web/src/components/edit-chrome/starter-wireframes.tsx,A,398,jsx-nodes:139,0.25,edit-chrome
web/src/components/edit-chrome/theme-drawer.tsx,C,1388,"react:useEffect,useRef,useState | custom-hooks:useEditContext | events:25 | browser:navigator | jsx-nodes:155",0.00,heavy state (9 useState)
web/src/components/edit-chrome/topbar.tsx,C,2234,"react:useEffect,useRef,useState,useTransition | nav:usePathname,useRouter | react-dom:useFormStatus | custom-hooks:useMaybeEditContext | events:64 | browser:document,navigator,window | jsx-nodes:232",0.00,heavy state (13 useState)
web/src/components/fields/FieldEditor.tsx,C,770,"react:useEffect,useRef,useState | events:24 | browser:document | jsx-nodes:60",0.00,heavy state (7 useState)
web/src/components/home/best-for-section.tsx,C,90,react:useState | nav:usePathname | events:1 | jsx-nodes:12,0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/home/hero-search.tsx,C,381,"react:useEffect,useRef,useState,useTransition | nav:usePathname,useRouter,useSearchParams | custom-hooks:usePublicDiscoveryState | libs:framer-motion | events:3 | browser:document | jsx-nodes:13",0.00,client-only library: framer-motion
web/src/components/home/location-map-lazy.tsx,A,26,jsx-nodes:2,0.25,pure presentational
web/src/components/home/location-map-pin-preview.tsx,C,111,custom-hooks:useReducedMotion | libs:framer-motion | jsx-nodes:9,0.00,client-only library: framer-motion
web/src/components/home/location-map.tsx,C,511,"react:useEffect,useRef,useState | custom-hooks:useApiIsLoaded,useApiLoadingStatus,useMap | libs:framer-motion | events:11 | browser:window | jsx-nodes:24",0.00,client-only library: framer-motion
web/src/components/home-hero.tsx,C,50,nav:usePathname | libs:framer-motion | jsx-nodes:12,0.00,client-only library: framer-motion
web/src/components/hybrid-identity/HybridModeSwitcher.tsx,A,124,jsx-nodes:4,0.25,pure presentational
web/src/components/inquiry/InquiryDrawer.tsx,C,1294,"react:useActionState,useEffect,useRef,useState,useTransition | events:60 | browser:document,window | jsx-nodes:197",0.00,heavy state (5 useState)
web/src/components/inquiry/inquiry-message-thread.tsx,C,169,"react:useEffect,useState,useTransition | nav:useRouter | libs:sonner | events:3 | jsx-nodes:20",0.00,client-only library: sonner
web/src/components/inquiry/inquiry-tab-error-boundary.tsx,C,44,events:1 | jsx-nodes:4,0.00,events=1
web/src/components/inquiry-cart/InquiryAttachmentsUploader.tsx,C,802,"react:useEffect,useRef,useState,useTransition | events:14 | browser:sessionStorage,window | jsx-nodes:44",0.00,heavy state (5 useState)
web/src/components/inquiry-cart/InquiryCartForm.tsx,C,763,"react:useActionState,useEffect,useRef | react-dom:useFormStatus | events:3 | browser:window | jsx-nodes:70",0.00,"react-hooks=useActionState,useEffect,useRef; dom-hooks=useFormStatus; browser=window"
web/src/components/location/canonical-location-fieldset.tsx,C,356,"react:useEffect,useState | custom-hooks:useDebouncedValue | events:10 | browser:window | jsx-nodes:44",0.00,heavy state (11 useState)
web/src/components/location/nationality-picker.tsx,C,179,"react:useEffect,useState | custom-hooks:useDebouncedValue | events:5 | browser:window | jsx-nodes:16",0.00,heavy state (6 useState)
web/src/components/marketing/analytics-tracker.tsx,C,56,"react:useEffect,useRef | browser:IntersectionObserver | jsx-nodes:5",0.00,"react-hooks=useEffect,useRef; browser=IntersectionObserver"
web/src/components/marketing/cta-link.tsx,B,140,events:2 | jsx-nodes:11,5.40,static JSX wrapper with 2 small handler(s) (density 0.18)
web/src/components/marketing/faq-section.tsx,C,190,react:useState | events:1 | jsx-nodes:21,0.00,react-hooks=useState
web/src/components/marketing/get-started-form.tsx,C,699,"react:useActionState,useEffect,useRef,useState,useTransition | events:6 | browser:document,window | jsx-nodes:84",0.00,heavy state (6 useState)
web/src/components/marketing/header.tsx,C,272,"react:useEffect,useState | nav:usePathname | events:2 | browser:document,window | jsx-nodes:33",0.00,navigation hook + state/effect — route-aware interactive shell
web/src/components/media/photo-lightbox.tsx,C,584,"events:18 | browser:matchMedia,navigator,window | jsx-nodes:47",0.00,heavy state (8 useState)
web/src/components/messages-status-sheet/StatusSheet.tsx,B,399,events:2 | jsx-nodes:35,7.99,static JSX wrapper with 2 small handler(s) (density 0.06)
web/src/components/pitch-origin/PitchOriginCard.tsx,A,123,jsx-nodes:14,0.25,pure presentational
web/src/components/profile/basic-info-extra-scalar-fields.tsx,C,252,"react:useActionState,useEffect | libs:sonner | events:1 | jsx-nodes:49",0.00,client-only library: sonner
web/src/components/public-header-discovery-tools.tsx,A,46,jsx-nodes:2,0.25,pure presentational
web/src/components/public-header-mobile-menu.tsx,C,257,"react:useEffect,useState | events:5 | browser:document,window | jsx-nodes:26",0.00,"react-hooks=useEffect,useState; browser=document,window"
web/src/components/public-header-over-hero-sensor.tsx,C,71,"react:useEffect | browser:document,window | jsx-nodes:1",0.00,"react-hooks=useEffect; browser=document,window"
web/src/components/public-language-toggle.tsx,C,68,nav:useSearchParams | jsx-nodes:4,0.00,nav-hooks=useSearchParams
web/src/components/reservation-thread/ActionRow.tsx,C,105,react:useState | events:1 | jsx-nodes:6,0.00,react-hooks=useState
web/src/components/reservation-thread/Header.tsx,C,263,"react:useEffect,useRef,useState | events:4 | browser:document | jsx-nodes:23",0.00,"react-hooks=useEffect,useRef,useState; browser=document"
web/src/components/reservation-thread/Pill.tsx,B,199,events:1 | jsx-nodes:8,5.99,static JSX wrapper with 1 small handler(s) (density 0.12)
web/src/components/reservation-thread/QuickStrip.tsx,C,77,events:1 | jsx-nodes:4,0.00,events=1
web/src/components/reservation-thread/ReservationThread.tsx,C,114,"react:useEffect,useState | events:2 | jsx-nodes:8",0.00,"react-hooks=useEffect,useState"
web/src/components/reservation-thread/Sheet.tsx,C,297,"react:useEffect,useRef,useState | events:9 | browser:document,window | jsx-nodes:16",0.00,"react-hooks=useEffect,useRef,useState; browser=document,window"
web/src/components/reservation-thread/SheetHost.tsx,C,44,"react:useEffect,useState | custom-hooks:useSheetState | events:1 | jsx-nodes:4",0.00,"react-hooks=useEffect,useState; custom-hooks=useSheetState"
web/src/components/reservation-thread/adapters/AdminThreadAdapter.tsx,C,454,"react:useEffect,useState | nav:useRouter | browser:window | jsx-nodes:51",0.00,navigation hook + state/effect — route-aware interactive shell
